URL,Name,Instructure,Institute,Duration,Last date,Exam date,Exam registration last date
https://onlinecourses.nptel.ac.in/noc24_ma69/preview,Linear Algebra,Prof. Dilip P. Patil,IISc Bangalore,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs134/preview,Literary and Cultural Disability...,Prof. Hemachandran Karah,IIT Madras,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs138/preview,"Literature, Culture and Media",Prof. Rashmi Gaur,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ge63/preview,Manage TB,Multifaculty,ICMR-NIRT,"8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg99/preview,Management Accounting,Prof. Anil K. Sharma,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg127/preview,Marketing Management - I,"Prof. Jayanta Chatterjee, Prof. Shashi Shekhar...",IIT Kanpur,"8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mm35/preview,"Materials Design for Electronic,...",Prof. Pavan Nukala,IISc Bangalore,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs152/preview,Mathematics For Economics - I,Prof. Debarshi Das,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ma70/preview,Measure Theory,Prof. I. K. Rana,IIT Bombay,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ma66/preview,Measure and Integration,Prof. S. Kesavan,IMSc,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ch70/preview,Mechanical Unit Operations,Prof. Nanda Kishore,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce110/preview,Metallurgical and Electronic Waste...,Prof. Arunabh Meshram,IIT Kanpur,"8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ee139/preview,Microelectronics: Devices to Circuits,Prof. Sudeb Dasgupta,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me118/preview,Microfluidics and Nanofluidics,Prof. Suman Chakraborty,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ee142/preview,"Nanophotonics, Plasmonics, and...",Prof. Debabrata Sikdar,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_lw10/preview,New Labour Codes of India,Prof. KD Raju,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg106/preview,Operations and Supply Chain Management,Prof. G. Srinivasan,IIT Madras,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ma78/preview,Ordinary Differential Equations,Prof. Kaushik Bal,IIT Kanpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg109/preview,Organizational Behaviour - II,"Prof. Susmita Mukhopadhyay, Prof. Sangeeta...",IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ma73/preview,Partial Differential Equations,Prof. Sivaji Ganesh,IIT Bombay,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs142/preview,Partition of India in Print Media and...,Prof. Sarbani Banerjee,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs187/preview,Performance Traditions of the...,"Prof. Sashikanth Ananthachari, Prof. Rajesh Kumar",IIT Madras,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce109/preview,Phase Diagrams in Single Component and...,Prof. Kallol Mondal,IIT Kanpur,"8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs131/preview,Poetry,Prof. S P Dhanavel,IIT Madras,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_bt55/preview,Principles of Downstream Techniques in...,Prof. Mukesh Doble,IIT Madras,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs143/preview,Public Speaking,Prof. Binod Mishra,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg101/preview,Quantitative Investment Management,Prof. J P Singh,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me115/preview,Rapid Manufacturing,"Prof. J. Ramkumar, Prof. Amandeep Singh Oberoi",IIT Kanpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ee136/preview,Real-Time Digital Signal Processing,Prof. Rathna G N,IISc Bangalore,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ma76/preview,Representation Theory of General Linear...,Prof. R. Venkatesh,IISc Bangalore,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ge50/preview,Research Methods in Health Promotion,"Dr.  Arista Lahiri, Dr. Sweety Suman Jha,...","IIT Kharagpur, AIIH&PH, Kolkata","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs132/preview,Responsible & Safe AI Systems,"Prof. Ponnurangam Kumaraguru, Prof. Balaraman...","IIIT Hyderabad, IIT Madras","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs147/preview,"Science, Technology and Society",Prof. Sambit Mallick,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs112/preview,Secure Computation: Part II,Prof. Ashish Choudhury,IIIT Bangalore,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg102/preview,Security Analysis & Portfolio...,Prof. J. P. Singh,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ee143/preview,Semiconductor Devices and Circuits,Prof. Sanjiv Sambandan,IISc Bangalore,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg111/preview,Service Management: Integrating...,Prof. Sanjib Chowdhury,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs132/preview,Short Fiction in Indian Literature,Prof. A. Divya,IIT Madras,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ee132/preview,Simulation of Communication Systems...,Prof. Ribhu,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ma67/preview,Sobolev Spaces and Partial Differential...,Prof. S. Kesavan,IMSc,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs165/preview,Sociology and Resource Management,"Prof. Archana Patnaik, Prof. Amrita Sen",IIT Kharagpur,"4 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs145/preview,Sociology of Development,Prof. Sambit Mallick,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ge51/preview,Solar Energy Engineering and Technology,Prof. Pankaj Kalita,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs171/preview,Sports Psychology,"Prof. Chaitanya Sridhar, Prof. Nivedita Rajan,...",Private Consultant,"8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg112/preview,Strategic Management,Prof. Vinay Sharma,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 2 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
